claim_amount_chf,days_since_policy_start,prior_claims_count,documentation_completeness_score,canton_risk_index,is_high_risk
531.41,1869,0,0.429353692835342,0.2161244676455154,0
750.4,1034,1,0.66815469818115,0.552414553406946,1
9795.16,786,1,0.9398431739390588,0.4212304348811168,1
146.2,2364,2,0.8765899687816576,0.0512244450546423,0
3358.39,3425,0,0.5354920835017013,0.7266918162980436,1
784.33,2749,0,0.9227114154186187,0.552364336393527,0
1045.54,2331,2,0.5392959834595112,0.9273398540017285,1
757.62,3363,0,0.603234278221899,0.8079499660296948,0
1084.85,3283,1,0.7790237841627562,0.5711192120176916,0
561.69,1849,1,0.6011260820490804,0.043059601450399,0
3292.67,399,0,0.7386321057113819,0.75191860539919,0
402.58,2315,0,0.5406247911144816,0.5490442004823349,0
2311.05,2273,0,0.608046903414054,0.8350315217288465,0
327.4,1013,0,0.7421030936375861,0.5777450191210315,0
622.49,3100,3,0.847799314168424,0.0020274794806225405,0
204.56,3175,0,0.5829145174764221,0.8149121113391221,0
1097.21,1208,1,0.7617584213605983,0.7992738520274703,0
3260.51,1741,0,0.8658827400439811,0.09940265823563077,0
610.88,713,0,0.8455066641248405,0.6838234656247824,0
535.62,651,1,0.7776900767879937,0.5261006518371427,0
195.18,968,0,0.6276395211418817,0.5899170939658976,0
516.86,1335,1,0.9380371186950267,0.8893532611742494,0
115.34,996,0,0.5295271558285918,0.24956853060818718,0
243.67,554,0,0.7932488618464365,0.013159893493029262,0
853.6,1632,1,0.742438231182835,0.2085621165937196,0
2838.17,2276,0,0.5289746640095474,0.9151260352398508,1
14619.8,1190,0,0.6068050749512537,0.21142315491151742,1
348.89,1947,1,0.36552788404236014,0.6745105980433997,1
3225.46,990,0,0.9225701943734959,0.7896856848214125,0
869.68,2569,1,0.8478879851064961,0.8132102734522607,0
563.2,2367,0,0.31067254815373496,0.010437063304376548,0
1070.47,3504,1,0.8310978070943523,0.00940241120304286,0
712.02,194,0,0.8991021180254808,0.9890101065035216,0
751.02,3114,1,0.48125490627561185,0.5274268002608454,0
424.47,1242,1,0.8838347689463993,0.06370335359514578,0
142.89,242,1,0.5823853527414938,0.02680888042730989,0
121.76,2517,1,0.8359018289245094,0.8107712285183476,0
1364.54,627,0,0.9250047335444569,0.9049551215214183,0
490.6,642,0,0.8790704709867017,0.524492498392763,0
345.26,3575,1,0.8217298398301457,0.3717140686719693,0
671.39,807,1,0.8899614109941179,0.7023565902432797,0
1594.68,1997,1,0.7107016680680238,0.022388346867203368,0
811.11,733,2,0.8011024955370086,0.8989157691419847,0
323.22,453,1,0.7877813625572595,0.2560905009723602,0
2562.97,4,0,0.3454751862993425,0.1909087563933719,1
3778.58,59,0,0.7568083918680123,0.31079235809414907,0
1145.98,1729,1,0.7304301800003249,0.06372763572670614,0
1941.14,1584,0,0.5454836193677026,0.3895604077003664,0
2607.52,143,1,0.36067675595984294,0.7147478460578519,0
2305.63,1276,0,0.6498386274617891,0.49820636127845364,0
1307.03,996,1,0.7329887599548963,0.6679790329889732,0
1284.57,2085,0,0.7471166966234875,0.21377195643117264,0
1178.06,3631,0,0.7912135117255037,0.39789044605461765,0
198.93,2524,0,0.9299479776487666,0.5194813824939327,0
1437.69,3352,0,0.7225960763355039,0.572558471714541,0
149.7,702,1,0.539456831800538,0.18639648396220032,0
277.53,785,1,0.9819594961177426,0.8076691351469191,0
2790.35,2740,0,0.4643831186517417,0.09021622089778203,0
1676.13,1132,0,0.7146608823195704,0.09828725082923373,0
3415.7,3098,1,0.47344342278705526,0.24970072392873932,1
493.32,1693,0,0.8689495354258527,0.6542739637083039,0
187.27,733,2,0.7818200252223128,0.07708716281578543,0
510.57,3082,0,0.5876229341241399,0.007725597115764371,0
744.14,2009,0,0.8015046718545126,0.47218157558808227,0
725.52,2929,0,0.7353377093914618,0.34665706362442616,0
2314.73,1651,1,0.8523813111900449,0.15674631421231178,0
447.02,461,0,0.9180504105769495,0.6559238707255363,0
979.69,2486,0,0.7856928033850361,0.6414314146322678,0
224.19,455,1,0.6640219873941304,0.12189286248064835,0
1091.54,2421,0,0.9260385863401008,0.22980133810519832,0
667.42,1521,0,0.7990044022528422,0.36497931858036325,0
291.55,2889,0,0.703758693562674,0.9900399037621718,0
513.16,3175,0,0.8389919705046474,0.7685905639884056,0
543.16,1487,0,0.690661790072881,0.3371653368079712,0
494.15,3219,0,0.7146271220207684,0.9654378220855814,0
4667.95,405,1,0.5119620809393397,0.45493210932661365,1
596.88,392,2,0.5775343966738834,0.3803319411186189,0
508.63,3626,0,0.4761673552204917,0.9442857859054279,0
66.21,2096,0,0.7490377607766959,0.7361754817069976,0
248.73,1645,1,0.6773089548657079,0.547844262653223,0
498.01,569,0,0.6306343343952773,0.6006965578790154,1
312.8,1055,0,0.7055062700446963,0.9728105171627747,0
3040.81,2504,0,0.9483720128897175,0.1529015499645131,0
554.78,2999,1,0.6925663449535439,0.3471254736857703,0
2744.32,3345,0,0.8233244363460851,0.42101637104481227,0
711.86,1488,1,0.9212178144627674,0.9846993829516348,1
692.94,1660,0,0.9125152427322499,0.08419409026345293,0
603.25,596,0,0.9043702040611123,0.11165112708258496,0
667.92,304,1,0.580395307281481,0.4353703413140745,0
4405.79,1598,0,0.6864179968238857,0.169243654684748,0
51.85,2114,1,0.8202960935395893,0.6848301606412988,1
73.57,381,0,0.42212061209975305,0.36067753231570254,0
365.96,1491,2,0.7343511045819631,0.8462074645612848,0
675.86,2342,1,0.9117605411640395,0.7486105492831542,0
1421.0,2959,1,0.8572388908952817,0.4708067945986484,0
1119.23,3425,0,0.5749306843957632,0.8449793915603385,0
435.86,1242,0,0.6009927823724809,0.10081884498155602,0
2040.5,1430,1,0.632976052951866,0.5810990045952281,0
2065.68,3193,0,0.7851874650546272,0.6051329668098131,0
814.41,2530,4,0.7796500209055158,0.2460211138297973,1
1917.78,999,1,0.4021423581994606,0.04962132649027873,0
897.77,2501,1,0.510689772815548,0.535198962463447,0
358.66,575,1,0.4649178496285457,0.5136770495598508,1
1433.1,1639,1,0.7327419205094772,0.6536117593504925,0
751.2,1119,0,0.7967289809222294,0.2129287409270345,0
666.12,3623,0,0.3372763682187753,0.17964336175640183,0
3361.86,128,0,0.7338484175100243,0.9779158893556854,0
44.88,3127,1,0.6127604597610794,0.11368849528457503,0
139.85,1027,1,0.7208918979917366,0.9994085860213123,0
180.23,133,0,0.6919487077071763,0.7199767741524205,0
446.04,2409,1,0.7391117915703175,0.6293222383102637,0
502.67,2475,0,0.36944666224037137,0.3397834954859773,0
126.72,520,0,0.8443831132979206,0.8678031028851877,0
225.05,140,0,0.9621911180744068,0.9100616122902088,0
258.03,407,1,0.4340352922141528,0.7218839999938028,0
9928.52,1492,0,0.9565433622688664,0.709888579177671,0
4826.69,484,1,0.4407025822998382,0.4931546328414529,1
422.87,2566,1,0.8003691081713438,0.07783486536056072,0
445.88,283,1,0.8926471068453763,0.9990290440445977,0
187.89,2879,0,0.3504786971124001,0.015555381228009368,0
81.54,3192,2,0.870477363867042,0.4953973993856732,0
584.89,2616,1,0.9328238267909622,0.3671343126878598,0
221.93,3446,2,0.681848214585793,0.776132358690223,0
605.87,3428,0,0.7595719401894858,0.735780363808613,0
114.41,170,0,0.6493811741882296,0.6280497074703888,0
287.67,1248,1,0.7732117707718874,0.0747385426223729,0
783.28,2774,0,0.915146106905951,0.23684944774097727,0
995.09,1240,1,0.7317359995824214,0.09415842983140399,0
1052.81,2690,0,0.5319003037693371,0.9789763617159523,0
155.63,2826,1,0.9728539658530153,0.12778289578864277,0
1703.01,3638,1,0.7196019759022727,0.9671927243174235,0
275.83,1204,0,0.822701606083811,0.1127121724430784,0
1334.28,1270,1,0.5902356189883106,0.86223034412311,1
657.4,89,0,0.7745098203466615,0.5746301747778094,0
146.35,1042,0,0.6957060563459608,0.831725658603067,0
469.74,1024,4,0.8109094166672146,0.634033958232348,0
994.16,1654,0,0.6843449329549139,0.7688371671051085,0
1305.4,1537,0,0.4363693209954926,0.7308116004642436,0
569.59,3126,4,0.7650825333611386,0.26018697688922476,1
3586.59,2824,3,0.7816440491372987,0.9350482925037096,1
2014.77,2659,1,0.7488079763664399,0.6436461042246576,0
501.54,20,0,0.6363273675238018,0.20208411857530173,1
1517.98,1721,1,0.7253958622874728,0.3060420302873389,0
5581.28,2663,0,0.8833324945340496,0.5330510071855157,0
5747.57,893,0,0.9006153279191512,0.8818267344941542,0
172.29,1551,0,0.6850284285360332,0.7967531199960444,0
240.04,2653,0,0.5917452568991809,0.30204800671000087,0
3406.4,2900,1,0.669418496146047,0.6884863122740802,1
207.66,3119,1,0.5681171192461283,0.001656830075574267,1
155.28,1569,0,0.8336330983927326,0.3326410474909488,0
389.63,1460,1,0.8842752096330816,0.8395952241668233,0
1056.01,1397,0,0.5148174787268712,0.1512011979058151,0
594.29,2440,2,0.7608096646615455,0.35339526382156206,1
325.18,1531,2,0.6386159807380635,0.001043317070859695,0
316.83,1461,0,0.775634887930031,0.023132726206297027,0
303.82,615,0,0.8069531033596755,0.14601899100266524,0
252.79,1747,0,0.6926621557338205,0.10186305529855477,0
8182.85,866,1,0.9445561924530862,0.4897293437319945,0
922.66,1916,0,0.8299506785932259,0.9000043660908812,0
1764.17,3243,1,0.7585945111283382,0.08464170640283919,0
388.39,2831,0,0.5504792719652801,0.869836869516342,0
542.1,1745,1,0.839862099774224,0.6681578383234967,0
303.41,3567,0,0.8166617088972978,0.16889487542835746,0
35.99,3577,0,0.9195022856482271,0.2897364942035021,0
146.09,1622,0,0.8647315947562492,0.19418348255588735,0
90.77,2787,2,0.38679001632062804,0.7892984567555943,0
55.99,1250,1,0.8749708830234235,0.7251003562718127,0
178.59,3207,1,0.8509420225413755,0.30440934632766703,0
2856.78,1364,0,0.11217164579415428,0.05433432959455675,0
633.41,943,1,0.8043879983345879,0.16874075997246774,0
2750.73,489,0,0.5922057543303655,0.6298763613261843,0
1045.32,3075,0,0.8128716563257028,0.09037280641180334,0
1573.12,1084,1,0.5168676318415053,0.5364655008424107,1
246.91,2968,0,0.4734328055788806,0.6129290121755426,0
1183.64,316,1,0.9253168612707562,0.6877536084678801,0
1482.65,1828,1,0.8994998425222869,0.12535574501558233,0
352.72,1562,2,0.690490453604619,0.4597058808597849,0
1230.89,1602,1,0.6798043307604363,0.4633966219229737,1
1239.93,611,2,0.6829803244349059,0.8352825969680435,1
363.4,270,2,0.7613099719501607,0.4687170097023414,0
193.44,1265,0,0.9073109430019267,0.40679576040996257,0
180.81,1716,2,0.5206290358717492,0.12346044905060405,0
731.54,2896,0,0.8932605172730396,0.6944643511208031,0
953.09,1688,0,0.7784118225319986,0.6197894813465856,0
278.17,898,2,0.676284346302863,0.7169498503808445,1
684.88,958,0,0.8210841898556492,0.6562832549671817,0
1245.87,2233,0,0.727978492510825,0.8752838277168612,0
1312.92,1590,0,0.6752339706449854,0.877346106273028,1
3666.78,3289,1,0.8210678175399796,0.3076832576878654,1
2709.93,1605,0,0.7001225411972338,0.18241205908695113,0
221.09,2069,0,0.7867841158826843,0.9264775012975566,0
4238.42,234,0,0.7533012401002323,0.713039905582938,0
370.9,708,1,0.8554748181744839,0.9709774002148238,1
2099.3,3103,0,0.667769970617892,0.4969557036007429,0
716.79,1259,0,0.9897919065867784,0.9622433565929096,1
422.69,1537,2,0.6082510039886787,0.1227187939033837,0
91.06,2155,1,0.7784141774265366,0.5903645620131676,1
550.75,212,1,0.894260764176297,0.49673530546622824,0
119.66,1849,2,0.8430083241916339,0.0026449214853327963,0
1927.6,1264,0,0.7166978160332639,0.1928987146789487,1
3527.95,543,0,0.7426385082731762,0.15347215122333457,0
276.83,1527,0,0.9697000305732494,0.06080928846155387,0
927.2,1631,0,0.5818993515298825,0.9481490755780425,0
299.49,680,0,0.8826873105737997,0.9653671847711581,0
333.17,1982,1,0.8383987899969944,0.8917499966067187,0
1559.22,2723,1,0.8795300150463063,0.988880871473918,1
637.53,976,0,0.7802123507495399,0.8306642173676764,1
4508.02,3527,0,0.8745565261418128,0.9321810701016938,0
391.33,2235,1,0.8054801684060185,0.19763112953357265,0
1996.74,2821,0,0.9763031200817052,0.25688385934068036,0
740.37,257,1,0.5395009193519967,0.8620660991971364,0
1596.16,2801,1,0.9414562134426799,0.47946372896260714,1
406.72,1229,0,0.8927655235489456,0.7169724272834446,0
629.85,2592,1,0.5062604911262605,0.5619090919649234,0
585.78,2935,1,0.9096573577159139,0.3056387401023828,0
265.16,914,0,0.5955423655379292,0.28483484779205726,0
1377.86,947,2,0.7559449569123314,0.7481796015940986,1
1360.05,218,1,0.728980604979745,0.5320951130292901,1
1277.82,2209,0,0.5588638231774526,0.35938568062279885,0
3607.11,2825,0,0.7383099816025026,0.6170396985239665,1
3275.68,1497,1,0.5059337728220168,0.41993758459039243,0
440.35,588,1,0.7416118637784561,0.4750748432474201,0
1002.61,1155,0,0.9167112596125917,0.6779097013480755,0
334.97,1470,1,0.6852009623879968,0.4579652019706495,0
682.45,3343,0,0.7993922436871537,0.9499406128577493,0
343.87,453,1,0.8663253066315324,0.48519263331218954,0
3952.4,1253,0,0.9194525417653014,0.9618228205224454,0
992.34,2329,2,0.3627182904664323,0.847688154677447,1
523.31,864,1,0.5566683773586585,0.8909273618173369,0
2472.49,3229,0,0.6998858742886745,0.7632753297704018,0
61.09,3319,1,0.5635003916009761,0.6045256409640548,1
72.57,1388,1,0.7614386343752674,0.5326676608744666,1
1596.27,2722,0,0.7560292156716849,0.551655120934923,0
710.89,2759,0,0.5399844334469177,0.20145474127643004,0
876.11,2488,0,0.7227455486593676,0.21439487288964587,0
154.62,681,0,0.6891973581414197,0.03416182824474967,0
648.36,181,1,0.9126350014542103,0.7455603024785848,0
6026.13,1268,0,0.5582094980121409,0.12486350596333085,0
1646.85,479,0,0.5991557773982862,0.582149131326894,1
801.65,1067,1,0.8397483311912809,0.13792309845655348,0
410.36,2330,0,0.6622293347929884,0.06654673145358425,0
430.94,2149,0,0.4180392991401249,0.5335943685477263,0
63.94,765,1,0.49552596849324976,0.873095892789202,0
883.07,65,2,0.6590905954947273,0.3560144351034059,0
1685.86,824,0,0.8949043985065913,0.9192275088126552,0
117.54,1660,0,0.6706355525619658,0.01030713817054807,0
321.32,2844,0,0.3728656541861408,0.4657390083730679,0
186.19,1333,0,0.7658127643221846,0.14676444108525577,0
230.01,1044,1,0.6844107085302702,0.3157804886681731,0
705.45,2012,0,0.9679821131854148,0.023731728199730018,0
67.17,262,0,0.7260406218557165,0.03534748720199754,0
1307.27,823,1,0.8851185465870695,0.71281368701095,0
1524.22,133,1,0.7808959722491251,0.654540077531862,1
504.61,1918,0,0.6154108198254828,0.20833545131116782,0
43.43,1618,2,0.59599185977906,0.9011489774580169,1
222.28,2126,0,0.6690997862711682,0.6879769360319868,0
2581.67,2252,0,0.47354373720639753,0.33617310023172053,0
31.32,1442,2,0.7967580454269693,0.40765317871211515,1
453.83,3171,0,0.5306467292755014,0.29255579693151923,0
181.63,3351,0,0.9472079541394154,0.8305982117038992,0
1611.67,405,0,0.56929682377587,0.49395993429793195,0
316.52,3358,1,0.7218575031605409,0.13530758805525323,0
1037.27,718,0,0.7683836428913566,0.201713745617789,0
1238.93,907,0,0.7947995890338624,0.2965790733876893,0
5013.29,1934,1,0.39792295907221786,0.40315317462767974,1
532.06,108,0,0.7013038138922143,0.5926399017592024,0
1005.91,1329,1,0.5055643243175988,0.9641649801570359,1
129.86,711,2,0.7915406719134818,0.26192864377240466,0
2463.79,1761,2,0.7633098198910439,0.328403565707577,1
288.14,2973,1,0.7546910831693378,0.023952000496322956,0
358.95,3373,0,0.6500573179494179,0.37255195504867966,1
649.06,775,0,0.6414853503300335,0.6750774662346926,0
119.2,1989,0,0.9702075480540451,0.9630612112504998,0
855.47,1732,1,0.8043904143474204,0.7401895288534429,0
1927.95,1515,1,0.6105372150025031,0.11799651266278077,1
918.03,2309,0,0.42378948912286823,0.8900386022676331,0
115.84,3611,0,0.7605982935844906,0.8386791288805627,0
580.45,1479,0,0.44270257773225047,0.18902244395724155,0
1504.52,238,2,0.6873653756916456,0.9343428764847157,0
84.29,3343,2,0.7276324173926558,0.7140990444752396,1
203.93,3402,0,0.7150362383987141,0.7828173390829324,0
1744.46,1177,0,0.7738846694005276,0.4591396641676112,0
895.25,1831,1,0.6233522935586034,0.20068369109666906,0
1046.46,3148,0,0.9231727750057386,0.7991052145387683,1
5143.27,1839,1,0.8049619881908741,0.47744274477464566,0
1113.66,1756,1,0.704810617659643,0.9674303460867035,0
1371.52,3365,1,0.7010102255361443,0.15333451907836004,0
13119.04,3025,0,0.6428924517366681,0.35540351392619707,1
525.74,1852,1,0.5834224355352972,0.7355470488013235,1
276.53,590,2,0.9341824194498423,0.5722816165052852,0
1064.84,1600,0,0.8217759972691073,0.4332750737411629,0
1078.03,2469,2,0.4565924644788278,0.7016105371732275,1
372.64,995,0,0.7437581759144405,0.7333510618875119,0
213.66,1961,1,0.5966201050613501,0.577299013160008,0
8440.77,2405,1,0.9133276200836716,0.319103398419019,0
952.92,311,0,0.83870172175204,0.6187594539620702,0
297.22,2079,2,0.587763070162592,0.5452425005217921,1
1821.7,2692,1,0.9018826239172607,0.7976560012015013,0
589.89,783,0,0.8689379930508415,0.6534578452941441,0
503.62,2002,0,0.9195779415853201,0.4967717474821157,0
1234.6,2589,0,0.6478582680194228,0.018704705221263107,0
160.6,162,0,0.710160950888217,0.16694031886839755,0
980.33,2351,0,0.8473399726219325,0.3365942922527255,0
5454.79,948,0,0.7300174446619188,0.6013786256000327,1
1110.76,1450,2,0.8314364573863723,0.7923587519466777,0
439.73,2365,0,0.6184418468620911,0.9599541179271593,0
380.77,17,1,0.8141591834588402,0.5998053941540261,1
423.53,62,1,0.8069614196403404,0.7288439953813121,0
503.03,1630,0,0.660723554910739,0.6214412049633365,0
438.96,3466,0,0.8222577893172643,0.4302777227200989,0
1822.46,23,2,0.5282401563460583,0.6096766866778844,1
98.84,2879,2,0.6905866283921853,0.40067297437486615,1
1716.77,274,1,0.7565097580194187,0.45363938783015667,1
438.06,1785,0,0.9254692354345952,0.9110038882574208,0
1006.91,1572,0,0.8610995359620209,0.5638596620282463,0
192.54,1709,2,0.6646460540350441,0.10041094391261407,0
2868.36,299,0,0.5789019052115405,0.5237656745267855,0
2618.09,2750,0,0.7168037568033147,0.9532602148983514,0
1911.32,1006,2,0.6800781159061146,0.10004286825919728,1
125.68,2814,0,0.6859248866746205,0.9711873081218005,0
1655.79,2392,1,0.5953117730826367,0.9876403503981414,0
1038.3,2012,0,0.9349155000575049,0.5607131662641393,0
113.77,1127,0,0.9013298212309095,0.3324387294612199,0
647.6,2381,0,0.9164187042702431,0.008634673837892848,0
993.26,3641,0,0.20846784675950858,0.015505009487129295,0
1226.21,3369,1,0.762690335120958,0.3880954014612751,0
808.34,3344,0,0.7823891043941945,0.7830717939354036,0
916.31,802,2,0.7653330063931563,0.9423735225320612,0
3364.29,2136,0,0.869456428711264,0.15477830512061974,0
2562.24,1452,1,0.4141783717206235,0.4877526053857767,0
28.4,3529,1,0.8945383806170203,0.5017256346832102,0
469.1,3467,0,0.5899459599497727,0.3803033753956985,0
554.95,3168,0,0.8803222950813813,0.5399560662834777,0
96.8,594,1,0.7561087672604259,0.9250222318078987,0
737.75,1164,0,0.7968690805539167,0.4385291505173182,0
2627.09,2596,0,0.8883892595087375,0.1377797280913735,0
201.3,2736,1,0.6761557620262731,0.6654495674566734,0
962.99,1279,1,0.7366674134526627,0.031374524533401615,0
242.89,500,0,0.7002282926056999,0.940115264491655,1
317.63,500,2,0.6959168756867212,0.9398876560903239,1
3378.32,2498,0,0.5960164505465585,0.09214260358293058,0
366.2,1658,0,0.49930243981744277,0.5508868458403816,0
1105.92,1792,0,0.7931463535023469,0.7973903684125478,0
84.92,2976,0,0.8540885845043555,0.46457847974601874,0
5159.26,62,2,0.7169124225986966,0.47877163455092275,0
1290.67,2754,0,0.5004961958460791,0.9702000035056308,0
544.16,1001,0,0.7842936154623726,0.23050809297977504,0
1252.76,3398,0,0.42743383534709384,0.5263101888976166,0
141.06,3487,0,0.9101298053363358,0.11496816146754973,0
2442.52,1833,2,0.669625241370263,0.30244015027883964,0
465.73,1153,1,0.6327278703874213,0.8509044274892407,0
531.4,851,1,0.3123891038527092,0.7164486574775395,0
387.29,663,0,0.4921281571654435,0.6120037868956673,0
351.17,3647,1,0.8528864952223335,0.11388856494806043,0
1428.15,685,1,0.509396967868522,0.8506985495370184,0
881.39,1630,2,0.5882472561339076,0.298109297217625,0
1362.29,1749,0,0.9154461117545336,0.5349828439508179,0
658.74,2479,1,0.7681839531660365,0.23347469843014057,0
1169.72,3075,1,0.782263765915715,0.5207365685692255,0
419.59,2037,0,0.4326896714365754,0.5621395348390664,0
7728.77,2766,1,0.7430873886034415,0.34046844175630486,1
118.54,2068,1,0.6092867729936811,0.5059216469595909,1
2662.53,1595,0,0.4860180611697787,0.406052375848003,0
2995.0,576,0,0.8583532898195928,0.6974954101862525,0
260.51,762,3,0.5018644516628399,0.5438913331614629,1
7724.88,1578,0,0.5145624152455279,0.8780761003092281,0
1988.31,169,1,0.3087430816031501,0.04964195752039402,1
1935.76,1155,0,0.8265928603745525,0.026638658667017756,0
685.96,1689,1,0.8438901310306453,0.18854935269555206,1
523.77,1725,0,0.7959045629227037,0.11857657592768178,0
528.29,2974,1,0.9407131438751964,0.5258957727962887,0
1022.07,3531,0,0.9255338763544676,0.20013405158598474,0
3106.66,2663,1,0.9129274132820859,0.016048624660417454,0
811.96,291,0,0.8237979687093318,0.28262205542809105,0
244.06,1491,1,0.7343682572702657,0.5092030377406366,0
1647.26,2664,0,0.5511121229855589,0.714255148052622,0
1832.19,2171,0,0.9504713516583049,0.4383948068849288,0
1366.66,1671,0,0.746190198257212,0.9627143283769121,0
1510.28,1592,0,0.8343609891895707,0.19945266227037373,0
493.73,1482,0,0.7403948834259361,0.5140619843423949,1
239.39,2113,1,0.7992362926088581,0.25318372925503285,0
255.95,653,2,0.8106106907052407,0.806667908684503,0
110.06,1889,0,0.9481731863552547,0.18775846107212646,0
863.2,752,0,0.784798411094665,0.9616010875261423,0
606.8,2485,1,0.6795162306657897,0.7166064956222719,0
409.94,3156,0,0.6040383888956589,0.556865081143555,0
25.76,1853,0,0.704102236763009,0.5323480706677093,0
168.67,1415,0,0.8207117053134073,0.3624702358980706,0
2282.27,3433,2,0.7064030620695303,0.0210260601660045,1
320.19,2408,1,0.6629595179889262,0.915123765919971,0
988.96,1562,0,0.8912612646895396,0.7949373361755413,0
144.06,106,0,0.6349656763495499,0.13485808239841401,0
3237.56,59,1,0.8627211129761746,0.1220796061927556,0
567.69,809,0,0.25657799865196707,0.30810067184861556,0
915.11,863,0,0.527990281139732,0.7631394040991135,0
8590.03,2633,3,0.8567736872876262,0.5031650301867744,1
3526.58,1827,0,0.6217979877617991,0.6542098833633946,0
474.74,3649,1,0.7117569760176644,0.006194279996998842,0
346.35,1973,2,0.5515071909416238,0.9237045481763261,1
464.94,3296,2,0.8310581692548078,0.1656858129544444,1
1165.48,2016,1,0.44227611524145627,0.318901275328512,1
592.44,1308,1,0.6846453834928042,0.9471505651926528,0
430.62,2608,0,0.926961420265175,0.7328935352402057,0
3340.58,1640,3,0.49077122225323777,0.5110667054564781,1
586.62,1003,0,0.9205046543245897,0.8629160143034047,0
8346.09,1727,0,0.9493933570463665,0.061262306715770154,0
734.96,2427,2,0.8675274291456827,0.07629283294386646,1
4740.27,1371,0,0.7020579014866016,0.15516091883403937,1
985.4,2570,1,0.7494644101030439,0.2645710331697555,0
1918.42,3579,0,0.8761083557507234,0.7090296679501309,0
299.74,1501,2,0.7253257268427171,0.5324176291160967,1
260.05,1078,0,0.7336357521196539,0.42604458331483996,0
1102.88,1468,2,0.5617681762678043,0.7825884909340046,0
1973.19,3059,1,0.6108800710016199,0.3171605983617457,1
695.26,653,2,0.6808097900163419,0.08545745889630463,0
161.57,3553,1,0.7725220312885459,0.39676638331713243,0
148.97,1511,0,0.8136579129975636,0.7664112735561063,0
138.4,3072,0,0.5708676087419888,0.47408571517154974,0
95.17,2872,1,0.4469872017724408,0.977147932497035,1
750.27,2860,0,0.5828976100949247,0.856127303583627,1
2292.84,3317,1,0.9387374045795912,0.7909538584492458,1
655.4,675,2,0.945183764087622,0.7731805997383453,0
55.34,2167,0,0.6006073759839613,0.5811240695033141,0
539.24,362,1,0.7616045678166228,0.9011497021105285,0
556.08,1093,0,0.7518707741032167,0.5898721125502232,0
6671.49,149,3,0.4825409429722884,0.37253650678578965,1
133.91,2490,2,0.614272813673511,0.19590137339271807,1
432.79,2218,2,0.6598315267206957,0.8130949130016315,0
4343.51,2701,0,0.813810614944734,0.3711372998930085,0
1091.14,644,0,0.6951884735193982,0.7909032343899806,0
1236.01,1213,0,0.912187230797359,0.9830028202072865,0
754.49,2468,0,0.6908889289328651,0.3987065985080763,0
956.17,3017,0,0.5254634106350112,0.3407412710801251,0
1564.58,3232,1,0.47959281891478484,0.1700927858051695,1
273.03,269,0,0.8611692988589826,0.4753516011377865,0
1747.37,1469,0,0.7839646132805326,0.6540184621162676,0
146.89,40,0,0.45832863315177097,0.3127867371308164,0
954.52,2987,1,0.828412262338183,0.4856656089693636,1
809.66,449,0,0.7559511651306824,0.5370727985015449,0
337.67,3001,1,0.7604806410532866,0.27523734143257017,0
648.75,570,0,0.9638633499787275,0.023511440640559655,0
335.36,57,1,0.9126209243570238,0.21562391753424215,0
204.61,3208,3,0.6645654855349357,0.8031496363123867,1
450.8,1602,2,0.837717474373142,0.27806234313197276,0
197.48,1551,1,0.9508440613568943,0.013821932733225961,0
948.69,2360,1,0.8244279760927624,0.4249486566852003,0
187.71,1004,0,0.8926585391647347,0.6824712412886437,0
1455.6,2521,0,0.8989572421229748,0.7524094396386135,0
181.34,1566,1,0.35400325405615,0.4138983400186267,1
356.76,995,0,0.8735620513890162,0.5718583914867275,0
334.6,1441,0,0.7488537840582647,0.7455082515279067,0
2857.38,23,1,0.8326485473404518,0.8892415023506486,1
956.54,1101,1,0.7515726033339224,0.639899235892585,1
526.94,2159,0,0.7466601076725874,0.6908627678169704,1
1151.24,504,1,0.7600966212253151,0.0986751278287924,0
65.5,433,2,0.8858876743368685,0.4204502876844305,0
634.32,2394,0,0.335673917682252,0.8889588498559174,0
5986.52,1563,0,0.4052085765974472,0.16072005594491157,1
769.38,499,1,0.6881847149705654,0.3099594211347093,0
716.73,2729,1,0.5952590335123759,0.677963564409135,0
1215.54,2830,0,0.7395286956981566,0.9020739639824542,0
1781.42,127,1,0.8116446436482664,0.059040366638059893,0
73.91,736,1,0.848281664662382,0.8704919764154813,1
104.53,1352,1,0.9457217074259766,0.22032271388288116,0
838.25,2669,0,0.7528640627828721,0.8608558109001282,0
302.97,271,2,0.809545013824926,0.8892355649566329,0
2816.44,2940,1,0.8156491268190899,0.7754824253405667,1
470.27,1166,1,0.6511203786270074,0.9238165496022088,1
79.2,458,0,0.8392041885120844,0.9611580889257444,0
164.87,3151,2,0.8419700796699539,0.9251861027480038,1
32.31,317,0,0.8665276161414414,0.5131290702910157,0
514.12,473,1,0.6550074232741513,0.4636767631574912,0
540.65,3465,0,0.7197496507967158,0.1052062599805288,0
417.0,1896,0,0.8606588484770696,0.21609096896280033,0
2179.32,1690,0,0.6801140231902824,0.652365385796242,0
2485.85,2509,0,0.6222437253824701,0.12734182264605376,0
551.46,2300,1,0.9052684238627499,0.9423805295319295,1
63.55,2239,0,0.7839584970329254,0.22704599534521974,0
1311.61,85,1,0.7652717081733951,0.08793098970427471,0
1225.25,2014,1,0.9369840082472736,0.235245311543957,0
934.8,1018,1,0.8677693413089655,0.04891158951707686,0
1957.9,2948,2,0.6716868664050962,0.16608962520040438,1
